creative_id,campaign_id,advertiser_name,app_name,vertical,format,creative_status,fatigue_day,total_days_active,total_spend_usd,total_impressions,total_clicks,total_conversions,total_revenue_usd,overall_ctr,overall_cvr,overall_ipm,overall_roas,first_7d_ctr,last_7d_ctr,ctr_decay_pct,first_7d_cvr,last_7d_cvr,cvr_decay_pct,peak_rolling_ctr_5,width,height,language,creative_launch_date,theme,hook_type,cta_text,headline,subhead,dominant_color,emotional_tone,duration_sec,text_density,copy_length_chars,readability_score,brand_visibility_score,clutter_score,novelty_score,motion_score,faces_count,product_count,has_price,has_discount_badge,has_gameplay,has_ugc_style,asset_file,peak_day_impressions,first_7d_impressions,first_7d_clicks,first_7d_conversions,last_7d_impressions,last_7d_clicks,last_7d_conversions,perf_score
500573,20095,NeonCast,NeonCast Stream,entertainment,rewarded_video,fatigued,11,43,24961.2,4341374,26777,2516,56565.23,0.006167862985312945,0.09396123538857976,0.5795400258074977,2.2661262279057097,0.010713322866612748,0.001863551122579692,-0.8260529300029492,0.09681000666123898,0.0936936936936937,-0.03218998815329088,0.011203360892278856,360,640,es,2026-01-08,celebrity,trending,Start now,Watch what’s trending,Cancel anytime,blue,urgent,10,0.339,33,0.823,0.468,0.385,0.558,0.745,0,1,0,0,1,0,assets/creative_500573.png,259789,1261140,13511,1308,595637,1110,104,0.6570987654320987
500574,20095,NeonCast,NeonCast Stream,entertainment,interstitial,stable,,32,17447.21,3686663,24665,2148,47117.97,0.006690332151324924,0.08708696533549565,0.5826407241453856,2.7006019873664617,0.011097921730446743,0.0030432085310440806,-0.7257857277281792,0.09078198342155198,0.07910271546635184,-0.1286518262215831,0.011418071949878102,360,640,en,2026-01-19,wanderlust,exclusive,Get offer,Binge starts now,Cancel anytime,purple,trustworthy,5,0.597,47,0.888,0.644,0.61,0.857,0.875,1,1,0,0,0,1,assets/creative_500574.png,161305,902241,10013,909,834974,2541,201,0.7191358024691358
500575,20095,NeonCast,NeonCast Stream,entertainment,interstitial,fatigued,10,48,34918.25,7374614,40423,3597,82038.68,0.005481371635179821,0.08898399426069317,0.4877543421255675,2.349449929478138,0.009763623530741936,0.0017358592176346566,-0.8222115782968181,0.09216609774013741,0.09487951807228916,0.029440546998118933,0.010725304093222504,360,640,en,2026-01-03,testimonial,watch now,Shop now,Watch what’s trending,New hits every week,blue,adventurous,12,0.179,42,0.99,0.593,0.108,0.901,0.69,1,1,0,0,0,0,assets/creative_500575.png,564628,2370329,23143,2133,765039,1328,126,0.582716049382716
500576,20096,GlitchWave,GlitchWave Legends,gaming,interstitial,stable,,48,58640.6,9510233,50689,8968,49521.83,0.005329943020323477,0.17692201463828444,0.9429842570628921,0.8444973277899612,0.012072865509794828,0.0017926647228693796,-0.851512905414628,0.18097736057426836,0.16828793774319067,-0.07011607855707613,0.013268974136596846,360,640,fr,2026-01-28,fantasy,free rewards,Claim reward,Beat your rivals,Play with friends tonight,lime,premium,12,0.754,49,0.716,0.421,0.274,0.703,0.88,0,1,0,0,0,0,assets/creative_500576.png,417193,2400093,28976,5244,1146896,2056,346,0.47253086419753093
500577,20096,GlitchWave,GlitchWave Legends,gaming,playable,stable,,50,67094.94,8059298,50597,11126,66207.21,0.006278090225724374,0.21989446014585845,1.380517260932652,0.9867690469653897,0.01334470572202695,0.0018334183164475581,-0.8626108095121728,0.22185970636215335,0.2067714631197098,-0.06800803755601403,0.014952690160759638,360,640,en,2026-01-26,minimalist,cashback,Learn more,Beat your rivals,Free rewards for new players,purple,adventurous,20,0.185,53,0.697,0.447,0.355,0.638,0.792,0,2,0,0,0,1,assets/creative_500577.png,488173,2296791,30650,6800,902140,1654,342,0.5635802469135802
500578,20096,GlitchWave,GlitchWave Legends,gaming,interstitial,stable,,56,106633.22,17427068,86493,15689,86146.22,0.0049631412467088555,0.18139040153538435,0.9002661836173474,0.8078741315323686,0.009347690043709073,0.0017991134043206496,-0.8075339045359725,0.18457394058702506,0.17066895368782162,-0.07533559101019116,0.013766353407926374,360,640,en,2026-01-20,fantasy,free rewards,Learn more,Win epic rewards,Play with friends tonight,purple,urgent,12,0.085,51,0.714,0.567,0.4,0.827,0.916,0,1,0,1,0,0,assets/creative_500578.png,1370046,7227561,67561,12470,1296194,2332,398,0.4373456790123457
500579,20096,GlitchWave,GlitchWave Legends,gaming,interstitial,stable,,43,56135.53,9100161,58780,10834,61142.05,0.006459226380720077,0.1843143926505614,1.190528387354905,1.08918629609447,0.01545935830308419,0.0017602339484044367,-0.8861379680906118,0.19238152595325028,0.15336134453781514,-0.2028270709575163,0.01661123200396625,360,640,fr,2026-02-02,fantasy,free rewards,Start now,Unlock rare gear,No ads in first week,lime,adventurous,8,0.463,56,0.65,0.561,0.377,0.99,1.0,1,0,0,0,0,1,assets/creative_500579.png,294280,1718506,26567,5111,1352093,2380,365,0.5709876543209876
500580,20096,GlitchWave,GlitchWave Legends,gaming,rewarded_video,stable,,39,42992.57,5741994,37110,7770,42609.2,0.006462911664484498,0.20937752627324172,1.3531884568322432,0.9910828778088865,0.015846265738844463,0.0018575302461410095,-0.882778045202941,0.2142270219509332,0.20437956204379562,-0.04596740325967408,0.016665276844674018,360,640,en,2026-02-06,reward,book now,Start now,Win epic rewards,No ads in first week,purple,playful,30,0.357,55,0.754,0.98,0.449,0.495,1.0,0,1,0,0,0,0,assets/creative_500580.png,197733,1075206,17038,3650,958800,1781,364,0.571604938271605
500581,20096,GlitchWave,GlitchWave Legends,gaming,interstitial,stable,,40,47581.45,7742797,45750,8064,46497.41,0.0059087174828424405,0.17626229508196722,1.0414841045167527,0.977217171818009,0.013656338975557594,0.001833304355209795,-0.8657543314872982,0.1814299900695134,0.1693868548742832,-0.06637896629226503,0.014785726806895952,360,640,en,2026-02-05,reward,competition,Claim reward,Beat your rivals,Free rewards for new players,lime,trustworthy,5,0.262,16,0.634,0.711,0.427,0.47,0.867,0,1,0,0,0,0,assets/creative_500581.png,257053,1474773,20140,3654,1236565,2267,384,0.5243827160493827
500582,20097,LuxShelf,LuxShelf Outlet,ecommerce,banner,underperformer,,55,55562.6,14372488,40913,2212,88405.77,0.002846619179643775,0.05406594480971818,0.1539051554609056,1.5911021082526737,0.004246119304446161,0.0018372737734072603,-0.5673051928890859,0.0539249941765665,0.05782918149466192,0.07240032897012383,0.005755299343977387,320,480,es,2026-01-04,product-focus,free shipping,Try for free,Your next favorite pick,Only this weekend,purple,playful,0,0.72,61,0.854,0.713,0.124,0.71,0.604,2,2,1,1,0,1,assets/creative_500582.png,1261168,6066245,25758,1389,1223552,2248,130,0.07469135802469136
500583,20097,LuxShelf,LuxShelf Outlet,ecommerce,interstitial,stable,,45,32769.78,6075997,30574,1834,71016.57,0.005031931385087912,0.059985608687119774,0.3018434670063201,2.167136001523355,0.010492757010862861,0.0018281893743021867,-0.8257665385361052,0.061030321782178217,0.06488095238095239,0.06309372925342527,0.010779390596327754,360,640,it,2026-01-14,testimonial,new collection,Claim reward,Flash sale live,Shop bestsellers now,lime,playful,12,0.504,67,0.777,0.828,0.246,0.637,0.374,2,2,1,1,0,0,assets/creative_500583.png,239603,1232088,12928,789,918942,1680,109,0.3873456790123457
500584,20097,LuxShelf,LuxShelf Outlet,ecommerce,native,stable,,51,40872.409999999996,9469344,41049,2573,99661.42,0.004334935978669695,0.06268118589977831,0.2717189279426326,2.4383543813540727,0.008544652701212789,0.001772156996999416,-0.7926004649963264,0.061669829222011384,0.061466942148760334,-0.003289891926255506,0.009093596465172599,320,320,it,2026-01-08,combo,new collection,Book now,New collection drop,Shop bestsellers now,red,excited,0,0.658,44,0.74,0.527,0.383,0.982,0.428,0,1,1,1,0,1,assets/creative_500584.png,515906,2590392,22134,1365,1092454,1936,119,0.3256172839506173
500585,20097,LuxShelf,LuxShelf Outlet,ecommerce,rewarded_video,stable,,49,39704.04,5960516,31284,2179,83696.83,0.005248538884888489,0.0696522183863956,0.36557237661974235,2.108017974997003,0.010901679220736626,0.001766126954532499,-0.8379949621730696,0.0708868693199624,0.05637773079633545,-0.20468019906672674,0.01122286325729162,360,640,en,2026-01-10,testimonial,free shipping,Book now,New collection drop,Shop bestsellers now,teal,adventurous,20,0.653,61,0.843,0.578,0.295,0.666,0.424,2,3,1,0,0,1,assets/creative_500585.png,272260,1463536,15955,1131,803453,1419,80,0.457716049382716
500586,20097,LuxShelf,LuxShelf Outlet,ecommerce,native,stable,,42,26976.31,6230546,26566,1686,66537.31,0.004263831773330941,0.06346457878491304,0.270602287504177,2.466508948036258,0.009047840160431767,0.0018210705293183064,-0.7987287024275411,0.06768315358869469,0.0663265306122449,-0.020043731778425666,0.009584022317854633,320,320,es,2026-01-17,urgency,cashback,Order now,Your next favorite pick,Only this weekend,blue,adventurous,0,0.607,62,0.99,0.572,0.45,0.571,0.509,0,1,1,1,0,0,assets/creative_500586.png,233645,1188792,10756,728,1076290,1960,130,0.32407407407407407
500587,20097,LuxShelf,LuxShelf Outlet,ecommerce,interstitial,stable,,42,29481.26,5434905,24790,1525,59409.4,0.004561257280486043,0.06151674062121823,0.2805936810303032,2.015158103825956,0.009893915405096093,0.0018116881433275429,-0.8168886563963959,0.06402956747577665,0.05426356589147287,-0.1525233102347351,0.010473845354697248,360,640,es,2026-01-17,product-focus,challenge,Book now,Your next favorite pick,Shop bestsellers now,lime,premium,12,0.604,81,0.916,0.598,0.451,0.412,0.42,0,3,1,0,0,1,assets/creative_500587.png,183432,1011834,10011,641,925656,1677,91,0.31203703703703706
500588,20098,ClearLedger,ClearLedger Wallet,fintech,banner,stable,,44,23610.12,3674325,13013,1268,124925.29,0.0035416028794404415,0.0974410205179436,0.34509739884196416,5.291175563698956,0.0059833222133787,0.0017425615297404905,-0.7087635484774453,0.10308354248834707,0.09118852459016394,-0.11539201710620095,0.006276697168022094,320,480,en,2026-01-15,testimonial,earn more,Claim reward,Secure & simple,"Fast signup, instant card",orange,adventurous,0,0.262,35,0.925,0.695,0.379,0.152,0.14,0,0,1,0,0,0,assets/creative_500588.png,181375,932258,5578,575,560095,976,89,0.4030864197530864
500589,20098,ClearLedger,ClearLedger Wallet,fintech,banner,stable,,31,14402.89,2232672,11204,1081,103963.16,0.005018202405010678,0.0964833987861478,0.4841732238322512,7.218215233192783,0.007118868909888652,0.0030937894616002754,-0.565409968807999,0.09772423025435073,0.07977736549165121,-0.1836480544895417,0.007287133727400556,320,480,en,2026-01-28,trust,earn more,Order now,Earn cashback daily,"Fast signup, instant card",orange,calm,0,0.527,72,0.915,0.309,0.02,0.52,0.364,0,2,0,0,0,0,assets/creative_500589.png,92897,524662,3735,365,522660,1617,129,0.6620370370370371
500590,20098,ClearLedger,ClearLedger Wallet,fintech,banner,stable,,44,21277.11,3308688,11587,1023,96366.2,0.003501992330494746,0.08828859929231035,0.30918599759179466,4.529101931606313,0.0060755107111797385,0.0017541534110993285,-0.7112747397726654,0.0865437283184225,0.08438287153652393,-0.0249683810009671,0.00645135985047443,320,480,en,2026-01-15,discount,security,Try for free,Track every euro,No hidden fees,green,calm,0,0.74,96,0.884,0.624,0.47,0.442,0.185,1,2,1,0,0,0,assets/creative_500590.png,179694,901488,5477,474,452640,794,67,0.35092592592592586
500591,20098,ClearLedger,ClearLedger Wallet,fintech,native,stable,,47,28233.14,3977045,16757,1773,171776.36000000002,0.004213429820381716,0.1058065286149072,0.44580838285712127,6.084210257874258,0.006004605670058989,0.0017917316149362206,-0.7016071140407429,0.11236641221374045,0.08981233243967829,-0.2007190523371022,0.006111212647354473,320,320,en,2026-01-12,feature-focus,security,Shop now,"Your money, clearer",No hidden fees,blue,excited,0,0.712,62,0.834,0.625,0.02,0.193,0.283,0,1,1,0,0,0,assets/creative_500591.png,416042,1636244,9825,1104,416357,746,67,0.5475308641975309
500592,20098,ClearLedger,ClearLedger Wallet,fintech,rewarded_video,fatigued,12,39,15025.54,1379681,7434,901,86953.27,0.0053882020554026615,0.12119989238633307,0.6530495092706213,5.787031281404861,0.009619343952692766,0.0019433449377652726,-0.7979753143953994,0.12391374316060509,0.12474437627811862,0.006703317132765063,0.010087703787530503,360,640,en,2026-01-20,fantasy,new collection,Start now,"Your money, clearer","Fast signup, instant card",white,playful,10,0.285,68,0.989,0.684,0.066,0.17,0.411,0,1,0,1,0,0,assets/creative_500592.png,53629,322995,3107,385,251628,489,61,0.7083333333333334
500593,20098,ClearLedger,ClearLedger Wallet,fintech,interstitial,stable,,37,16070.96,1794989,11011,1088,103840.35,0.006134299430247205,0.09881028062846245,0.6061318481617436,6.461365718040491,0.008649145636238488,0.0038879982656618156,-0.5504760320635894,0.10194597734533836,0.09537784299339692,-0.0644275970761663,0.00904648972006466,360,640,en,2026-01-22,feature-focus,save smarter,Shop now,Earn cashback daily,"Fast signup, instant card",blue,calm,12,0.81,81,0.947,0.548,0.346,0.598,0.129,0,1,0,0,0,0,assets/creative_500593.png,68157,398074,3443,351,350566,1363,130,0.770679012345679
500594,20099,WayPoint,WayPoint Travel,travel,native,fatigued,13,44,20635.61,4059341,23386,1401,202136.5,0.005761033625901347,0.05990763704780638,0.3451299114807059,9.79551852356194,0.011334518197975428,0.0020728720979035758,-0.8171186404487989,0.06053995091355331,0.06263656227239621,0.034631864202148144,0.011744370244538742,320,320,it,2026-02-01,family,escape,Try for free,Escape this weekend,Hotels + flights in one tap,white,premium,0,0.61,40,0.78,0.407,0.23,0.694,0.824,1,1,1,1,0,0,assets/creative_500594.png,130835,647050,7334,444,662366,1373,86,0.6589506172839507
500595,20099,WayPoint,WayPoint Travel,travel,rewarded_video,top_performer,,44,21575.86,2772751,23043,1531,224801.82,0.00831051904768946,0.0664410016056937,0.5521592093916835,10.41913601589925,0.013735705749819329,0.004217711308875886,-0.6929381434272962,0.06808803301237965,0.06100104275286757,-0.1040856953265713,0.014187772139076876,360,640,ja,2026-02-01,destination,book now,Start now,Dream destinations await,Special fares today,orange,urgent,20,0.402,60,0.817,0.795,0.138,0.724,0.551,2,1,1,0,0,1,assets/creative_500595.png,89091,423422,5816,396,454749,1918,117,0.8790123456790123
500596,20099,WayPoint,WayPoint Travel,travel,rewarded_video,fatigued,10,55,39197.93,5066668,33254,1955,280834.02,0.006563287746503225,0.0587899200096229,0.38585516161706274,7.16451149333651,0.010273012501006205,0.0018187784834114461,-0.8229556828405199,0.059533459425380526,0.06480304955527319,0.08851476431497463,0.011112565369446844,360,640,it,2026-01-21,minimalist,2-for-1,Watch now,Escape this weekend,Special fares today,purple,playful,6,0.22,39,0.821,0.576,0.237,0.585,0.325,0,2,0,1,0,0,assets/creative_500596.png,373699,2161586,22206,1322,432708,787,51,0.7030864197530864
500597,20099,WayPoint,WayPoint Travel,travel,interstitial,fatigued,13,43,18682.12,2930251,17614,964,137115.58,0.00601108915243097,0.054729192687634834,0.3289820564859461,7.33940152402404,0.012447160724688457,0.001966192134413068,-0.8420368967749245,0.05629580279813458,0.043704474505723206,-0.2236637132178635,0.012862808954776626,360,640,fr,2026-02-02,discount,last-minute deal,Get offer,Last-minute savings,Hotels + flights in one tap,purple,excited,5,0.268,49,0.724,0.56,0.419,0.686,0.594,0,2,0,1,0,1,assets/creative_500597.png,99003,482359,6004,338,488762,961,42,0.6290123456790123
500598,20099,WayPoint,WayPoint Travel,travel,interstitial,fatigued,13,48,23872.579999999998,3755780,25104,1485,204819.14,0.006684097577600392,0.05915391969407266,0.39539057133271915,8.579681793924244,0.0126646152753847,0.0020926500322089375,-0.834764026643883,0.061167284012413656,0.05338078291814947,-0.1272984606065548,0.01307528519883388,360,640,it,2026-01-28,discount,last-minute deal,Shop now,Book your next trip,Special fares today,teal,adventurous,5,0.511,68,0.764,0.818,0.172,0.934,0.448,0,0,1,1,0,0,assets/creative_500598.png,154955,788733,9989,611,537118,1124,60,0.7388888888888889
500599,20099,WayPoint,WayPoint Travel,travel,rewarded_video,stable,,49,23744.55,3033613,19246,1231,181905.63,0.006344250238906545,0.06396134261664761,0.40578676317644996,7.660942405730999,0.010823083829525574,0.0022842543288263788,-0.7889460744455392,0.06509641516759415,0.058693244739756366,-0.09836440933579038,0.011135009185822466,360,640,ja,2026-01-27,destination,discover,Shop now,Last-minute savings,Special fares today,blue,premium,30,0.202,68,0.822,0.936,0.243,0.396,0.374,0,1,1,0,0,0,assets/creative_500599.png,166079,713937,7727,503,395315,903,53,0.7206790123456791
500600,20100,QuickFork,QuickFork Kitchen,food_delivery,interstitial,stable,,56,21839.1,3158578,19061,1697,31635.62,0.006034677630250068,0.08902995645558995,0.5372670866446864,1.4485770933783901,0.011913477537437604,0.0018672325618763195,-0.8432672109374766,0.09515227969003424,0.09050445103857567,-0.04884621436921144,0.012117870159912848,360,640,en,2026-01-20,discount,late-night,Learn more,Hungry? We got you,Free delivery over $15,orange,premium,12,0.584,48,0.7,0.485,0.503,0.508,0.634,0,2,1,0,0,0,assets/creative_500600.png,112243,465775,5549,528,360962,674,61,0.5209876543209876
500601,20100,QuickFork,QuickFork Kitchen,food_delivery,interstitial,stable,,55,23406.49,3377838,19752,1970,35474.68,0.005847527323690479,0.09973673552045363,0.5832132861315433,1.5155916158296268,0.012941304920264863,0.0018232388769854444,-0.859114757884236,0.09925558312655088,0.10344827586206896,0.04224137931034466,0.013537502868115014,360,640,en,2026-01-21,discount,2-for-1,Shop now,2-for-1 tonight,Fresh favorites nearby,purple,adventurous,0,0.331,90,0.812,0.5,0.32,0.599,0.345,0,2,1,1,0,0,assets/creative_500601.png,82374,467109,6045,600,397644,725,75,0.5333333333333333
500602,20100,QuickFork,QuickFork Kitchen,food_delivery,rewarded_video,fatigued,10,69,39864.94,4734343,32166,3226,60724.64,0.006794184536270397,0.10029223403593857,0.6814039455949854,1.5232592849757205,0.011525395737938846,0.001735653628183642,-0.8494061577017884,0.1002462778461883,0.0931174089068826,-0.07111355246769158,0.012101681127536141,360,640,ja,2026-01-07,gameplay,fast,Book now,Hungry? We got you,Fresh favorites nearby,red,excited,6,0.236,47,0.99,0.57,0.187,0.66,0.296,0,1,0,0,0,0,assets/creative_500602.png,348558,1550142,17866,1791,284619,494,46,0.6015432098765432
500603,20100,QuickFork,QuickFork Kitchen,food_delivery,interstitial,stable,,65,37530.19,5450965,24470,2610,47476.62,0.004489113395518041,0.106661217817736,0.4788143016878663,1.265024770724582,0.009756579209074223,0.0016612135360182343,-0.829734018407476,0.10637058609392064,0.1037344398340249,-0.024782661793064986,0.011140491705228697,360,640,ja,2026-01-11,urgency,fast,Book now,Dinner in minutes,Fresh favorites nearby,orange,calm,0,0.434,39,0.959,0.671,0.271,0.24,0.442,0,3,1,1,0,0,assets/creative_500603.png,230936,1407768,13735,1461,435224,723,75,0.3567901234567901
